gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:24:29,KSante,false,0,0,0,0,0,1,0,3,0,0,0,0
00:34:27,KSante,true,0,0,0,6,0,0,1,2,0,0,3,0
00:36:17,KSante,true,0,0,0,1,0,8,2,15,0,0,8,1
00:24:53,KSante,false,0,0,0,0,0,3,3,4,0,0,8,0
00:30:28,KSante,true,0,0,0,0,0,1,1,2,0,0,8,0
00:27:29,KSante,true,0,0,0,1,0,1,1,1,0,0,9,0
00:31:11,KSante,true,0,0,0,2,0,3,2,2,0,0,9,0
00:29:41,KSante,true,1,0,0,0,0,4,5,4,0,0,25,0
00:34:42,Nautilus,false,0,1,0,4,0,7,2,2,1,1,27,0
00:29:01,Nautilus,false,0,0,0,5,0,0,3,5,0,1,29,0
00:27:25,KSante,true,1,1,0,3,0,5,2,0,0,0,14,0
00:19:38,KSante,true,0,0,0,3,0,3,1,0,0,0,8,0
00:24:00,Sylas,false,0,0,0,0,0,1,1,0,0,0,1,0
00:26:29,KSante,true,0,0,0,0,0,3,0,0,0,0,4,0
00:28:40,KSante,false,0,0,0,5,0,0,1,1,0,0,7,0
00:23:15,KSante,false,0,0,0,0,0,0,1,0,0,1,8,0
00:29:33,Ryze,false,0,0,0,5,0,7,2,1,0,0,22,0
00:23:58,Azir,true,0,0,0,7,0,0,0,2,0,0,10,0
00:35:06,Nautilus,false,0,0,0,18,0,1,8,3,0,1,12,0
00:31:47,KSante,true,0,0,0,6,0,4,2,3,0,0,9,0
00:24:49,KSante,true,0,0,0,1,0,2,3,3,1,0,6,0
00:32:16,KSante,false,0,0,0,6,0,6,1,1,0,0,2,0
00:29:59,KSante,false,0,0,0,5,0,3,1,3,0,0,7,0
00:21:36,KSante,true,0,0,0,1,0,0,1,6,0,0,2,0
00:35:03,KSante,false,0,0,0,6,0,4,0,0,0,0,3,0
00:15:50,KSante,false,0,0,0,0,0,0,1,0,0,0,4,0
00:21:37,Renekton,true,0,0,0,1,0,0,0,0,0,0,1,0
00:21:11,Sion,true,0,0,0,0,0,0,0,0,0,0,1,0
00:16:20,Rell,false,0,0,0,1,0,0,0,0,0,0,0,0
00:23:57,Lucian,true,0,0,0,2,0,3,0,3,0,0,3,0
00:19:35,Lissandra,true,0,0,0,2,0,1,0,0,0,0,0,0
00:16:55,Varus,false,0,0,0,1,0,0,0,0,0,0,0,0
00:13:06,Jhin,false,0,0,0,1,0,1,0,0,0,0,2,0
00:19:07,Aatrox,false,0,0,0,1,0,0,0,2,0,0,2,0
00:14:22,Vayne,false,0,0,0,0,0,0,0,0,0,0,1,0
00:28:18,Aphelios,false,0,0,0,0,0,8,0,0,0,0,0,0
00:36:36,Ryze,false,0,0,0,7,0,1,5,0,0,0,9,0
00:21:10,KSante,true,0,0,0,3,0,0,0,0,0,0,2,0
00:30:21,Azir,true,0,0,0,0,0,0,1,0,0,0,0,0
00:33:24,KSante,true,0,0,0,6,0,1,1,0,0,0,8,0
00:34:34,Nautilus,true,0,0,0,21,0,6,0,17,1,0,39,0
00:22:11,KSante,true,0,0,0,5,0,2,1,0,0,0,10,0
00:16:39,KSante,false,0,0,0,4,0,2,0,3,0,0,6,0
00:27:52,KSante,false,0,0,0,1,0,4,0,2,0,0,9,0
00:26:16,Swain,true,0,0,0,1,0,1,0,0,0,0,4,0
00:28:31,KSante,false,1,0,0,4,0,2,0,7,0,0,13,0
00:35:40,KSante,true,0,0,0,8,0,1,1,3,0,0,18,0
00:22:51,Ziggs,true,0,0,0,12,0,0,2,0,0,0,11,3
00:15:17,Lucian,true,0,0,0,3,0,0,1,2,0,0,16,3
00:15:21,Aphelios,true,0,0,0,3,0,3,1,1,0,0,2,0
00:32:53,Ashe,true,0,0,0,11,0,2,2,0,1,1,7,1
00:15:56,Soraka,true,0,0,0,0,0,6,1,0,0,0,4,0
00:28:36,KSante,false,0,0,0,6,0,2,0,0,0,0,5,0
00:01:55,Nautilus,false,0,0,0,0,0,0,0,0,0,0,0,0
00:28:54,Varus,false,0,0,0,0,0,0,0,0,0,0,1,0
00:15:01,Ashe,false,0,0,0,0,0,0,0,0,0,0,0,0
00:17:47,Elise,true,0,0,0,0,0,0,0,0,0,0,0,0
00:24:55,KSante,false,0,0,0,4,0,3,2,6,0,0,9,0
00:39:41,KSante,false,0,0,0,2,0,0,0,2,0,0,7,0
00:15:49,Fizz,false,0,0,0,0,0,0,0,0,0,0,0,0
00:27:10,KSante,true,0,0,0,0,0,1,1,1,0,0,12,0
00:19:26,KSante,false,1,0,0,15,0,1,0,3,0,0,17,0
00:23:06,KSante,false,0,0,0,0,0,0,0,3,0,0,5,0
00:19:05,KSante,false,0,0,0,4,0,3,0,1,0,0,3,0
00:15:34,Ryze,true,0,0,0,0,0,7,3,6,0,0,8,0
00:16:00,KSante,false,0,0,0,1,0,4,0,4,0,0,2,0
00:28:23,Khazix,false,0,0,0,5,0,0,1,0,0,0,0,0
00:13:52,Renekton,false,0,0,0,0,0,0,0,0,0,0,0,0
00:24:37,Varus,true,0,0,0,0,0,1,0,0,0,0,0,0
00:16:53,Rengar,true,0,0,0,0,0,0,0,0,0,0,0,0
00:21:23,Shaco,false,0,0,0,0,0,0,0,0,0,0,0,0
00:26:33,Elise,true,0,0,0,1,0,2,0,0,0,0,5,0
00:32:08,KSante,true,0,0,0,7,0,1,0,0,0,0,13,0
00:15:43,Jhin,false,0,0,0,0,0,0,0,0,0,0,0,0
00:29:10,Ryze,true,0,0,0,8,0,1,0,0,0,0,4,0
00:30:39,KSante,true,0,0,0,2,0,1,1,0,0,0,6,0
00:02:10,KSante,true,0,0,0,0,0,0,0,0,0,0,0,0
00:15:30,Sona,false,0,0,0,1,0,1,0,0,0,0,0,0
00:19:18,MissFortune,false,0,0,0,3,0,0,0,0,0,0,3,0
00:23:28,KogMaw,false,0,0,0,9,0,5,0,0,0,0,1,0
00:17:06,Amumu,false,0,0,0,0,0,1,0,0,0,0,1,0
00:20:49,Kennen,true,0,0,0,0,0,0,0,0,0,0,1,0
00:16:28,Kindred,true,0,0,0,5,0,0,2,0,0,0,8,0
00:29:08,KSante,true,0,0,0,0,0,1,0,0,0,0,5,0
00:20:36,Kennen,false,0,0,0,4,0,0,0,1,0,0,8,0
00:23:06,KSante,false,0,0,0,4,0,2,0,1,0,0,15,0
00:21:00,Azir,false,0,0,0,2,0,2,2,0,0,0,5,0
00:32:32,KSante,true,0,0,0,2,0,1,2,0,0,0,12,0
00:01:58,Azir,false,0,0,0,0,0,0,0,0,0,0,0,0
00:28:10,Nautilus,true,0,0,0,4,0,4,1,8,0,0,14,0
00:20:36,Azir,false,0,0,0,1,0,0,0,0,0,0,0,0
00:20:16,Anivia,true,1,0,0,0,0,5,0,4,0,1,9,0
00:33:45,KSante,true,1,0,0,9,0,3,1,6,0,0,14,0
00:23:20,KSante,true,0,0,0,1,0,0,0,0,0,0,11,0
00:27:13,KSante,true,0,0,0,4,0,1,0,0,0,0,6,0
00:24:07,Azir,true,0,0,0,0,0,7,1,16,0,0,7,0
00:19:56,Azir,false,0,0,0,3,0,11,0,0,2,0,3,1
00:37:46,Ryze,true,0,0,0,3,0,9,3,5,0,0,22,0
00:31:24,Ryze,false,1,0,0,5,0,2,1,4,0,0,32,0
00:18:56,Nautilus,true,0,0,0,0,0,0,0,0,0,0,1,0
00:21:49,MissFortune,false,0,0,0,1,0,1,0,0,0,0,0,0
00:28:31,Ryze,true,1,0,0,3,0,3,4,7,0,0,9,0
00:27:46,Nautilus,true,1,0,0,3,0,1,0,5,0,0,17,0
00:19:33,Nautilus,true,0,0,0,2,0,0,0,0,0,0,12,6
00:22:57,Ryze,false,1,0,0,2,0,4,3,3,0,0,8,0
00:30:02,KSante,false,0,0,0,4,0,11,1,5,1,0,9,0
00:25:33,Akshan,false,0,0,0,6,0,4,1,2,0,0,25,1
00:19:08,Lissandra,false,0,0,0,0,0,15,4,10,0,0,5,0
00:31:06,Nautilus,true,0,0,0,5,0,5,2,5,0,0,18,0
00:27:15,KSante,false,0,0,0,1,0,0,0,7,0,0,3,0
00:21:16,Sona,false,0,0,0,3,0,0,0,0,0,0,0,0
00:35:33,Akshan,false,0,0,0,0,0,0,1,0,0,0,0,0
00:23:01,Jhin,false,0,0,0,0,0,0,0,0,0,0,2,1
00:14:02,Nautilus,true,0,0,0,0,0,0,0,0,0,0,1,0
00:12:58,Nautilus,true,0,0,0,0,0,0,0,0,0,0,1,0
00:44:36,Lucian,true,0,0,0,0,0,1,0,0,0,0,14,0
00:31:41,Ashe,false,0,0,0,5,0,0,0,0,0,0,8,0
00:29:39,Kalista,true,0,0,0,8,0,1,0,0,0,0,14,1
00:27:52,KSante,false,0,0,0,0,0,0,0,0,0,0,8,0
00:16:40,Graves,true,0,0,0,0,0,0,0,0,0,0,0,0
00:22:36,Ashe,true,0,0,0,3,0,0,0,0,0,0,1,0
00:26:12,Cassiopeia,false,0,0,0,2,0,0,0,3,0,0,0,0
00:31:12,Nautilus,true,0,0,0,7,0,4,3,0,0,1,31,0
00:23:37,Nautilus,false,1,0,0,0,0,3,0,5,0,0,14,0
00:22:49,KSante,false,0,0,0,5,0,3,0,1,0,0,3,5
00:26:50,Lissandra,false,1,0,0,4,0,1,2,5,0,0,17,0
00:37:05,Akshan,false,1,0,0,4,0,4,0,28,0,0,23,0
00:26:34,Nautilus,true,1,0,0,7,0,4,2,16,0,0,11,1
00:41:10,KSante,true,1,0,0,9,0,2,0,0,0,0,10,0
00:15:16,KSante,false,0,0,0,0,0,3,1,5,0,0,7,0
00:27:53,KSante,true,0,0,0,8,0,1,1,3,0,0,7,0
00:18:16,Varus,false,0,0,0,3,0,0,0,0,0,0,0,0
00:14:37,Sion,false,0,0,0,0,0,0,0,2,0,0,0,0
00:21:30,KSante,true,0,0,0,0,0,0,0,0,0,0,1,0
00:02:19,Kalista,true,0,0,0,2,0,0,0,0,0,0,0,0
00:16:20,Soraka,false,0,0,0,1,0,0,0,0,0,0,1,0
00:17:30,Ahri,false,0,0,0,0,0,0,0,1,0,0,4,0
00:18:57,Darius,false,0,0,0,2,0,0,0,0,0,0,1,0
00:27:36,KSante,false,0,0,0,2,0,3,1,17,0,0,13,0
00:35:56,KSante,false,1,0,0,0,0,3,0,4,0,0,11,0
00:20:57,Renekton,false,0,0,0,0,0,0,0,0,0,0,5,0
00:25:11,Akshan,false,0,0,0,2,0,4,2,2,0,1,0,0
00:24:38,KSante,true,0,0,0,0,0,1,0,0,0,0,3,0
00:32:03,Nautilus,false,0,0,0,27,0,0,1,1,0,0,22,0
00:18:55,MasterYi,false,0,0,0,1,0,0,0,0,0,0,1,0
00:15:10,Nasus,false,0,0,0,0,0,0,0,0,0,0,0,0
00:18:31,Lulu,true,0,0,0,0,0,0,0,0,0,0,3,0
00:21:15,Elise,false,0,0,0,1,0,0,0,0,0,0,0,0
00:29:41,KSante,true,0,0,0,5,0,0,0,1,0,0,2,0
00:22:00,KSante,false,0,0,0,1,0,0,2,0,0,0,0,0
00:16:54,AurelionSol,false,0,0,0,5,0,0,0,0,0,0,0,0
00:23:20,KSante,true,0,0,0,8,0,0,1,0,0,0,8,0
00:19:26,KSante,false,0,0,0,0,0,0,0,2,0,0,4,0
00:27:19,Akshan,true,0,0,0,4,0,5,0,3,0,0,8,0
00:24:22,KSante,true,0,0,0,5,0,3,0,3,0,0,4,0
00:24:58,KSante,false,0,0,0,0,0,2,0,6,0,0,6,0
00:26:27,KSante,false,0,0,0,0,0,2,0,5,0,0,2,0
00:18:39,KSante,true,0,0,0,1,0,0,0,0,0,0,0,0
00:29:03,Nautilus,false,0,0,0,1,0,1,2,1,0,0,8,0
00:22:40,Lulu,true,0,0,0,2,0,0,0,0,0,0,0,0
00:21:30,Belveth,false,0,0,0,0,0,0,0,0,0,0,1,0
00:17:26,Nilah,true,0,0,0,0,0,0,0,0,0,0,0,0
00:24:33,Nasus,true,0,0,0,1,0,0,0,0,0,0,1,0
00:17:26,Varus,true,0,0,0,0,0,0,0,0,0,0,0,0
00:23:01,Azir,true,0,0,0,7,0,1,0,5,0,0,5,0
00:11:18,Nautilus,true,0,0,0,0,0,0,0,0,0,0,9,0
00:35:13,KSante,true,0,0,0,2,0,2,0,5,0,0,13,0
00:24:09,Nautilus,true,0,0,0,1,0,7,0,0,0,0,3,0
00:16:00,Azir,true,0,0,0,0,0,0,0,0,0,0,1,0
00:26:45,Nautilus,false,0,0,0,2,0,1,1,1,0,0,13,0
00:24:46,Skarner,false,0,0,0,4,0,0,0,1,1,0,2,0
00:18:37,Viktor,false,0,0,0,0,0,0,0,0,0,0,0,0
00:17:20,KSante,true,1,0,0,2,0,0,0,0,0,0,1,0
00:34:45,Azir,true,0,0,0,1,0,2,0,5,0,0,17,0
00:15:12,Azir,false,0,0,0,1,0,0,0,0,0,0,10,0
00:31:31,Ryze,false,0,0,0,2,0,3,2,4,0,0,19,0
00:31:01,Ryze,false,0,0,0,8,0,3,0,1,0,0,18,0
00:25:52,Azir,false,0,0,0,2,0,8,1,1,0,0,14,0
00:30:33,Azir,true,0,0,0,3,0,1,1,1,0,0,16,0
00:15:29,Cassiopeia,false,0,0,0,2,0,0,0,0,1,0,0,0
00:21:53,Akshan,true,0,0,0,6,0,10,0,0,0,0,1,0
00:22:32,Brand,true,0,0,0,2,0,0,0,0,0,0,2,1
00:21:57,Azir,true,0,0,0,0,0,1,0,0,0,0,1,0
00:22:08,Kalista,true,0,0,0,1,0,1,0,0,0,0,3,0
00:25:34,Akshan,false,0,0,0,5,0,4,2,11,0,1,21,2
00:31:28,Azir,false,1,0,0,1,0,1,1,7,0,0,6,0
00:34:08,KSante,true,1,0,0,1,0,0,0,0,0,0,7,1
00:49:03,Maokai,false,0,0,0,8,0,3,0,4,1,0,15,0
00:29:11,Lucian,true,0,0,0,8,0,1,1,3,0,0,3,3
00:27:30,Lucian,true,0,0,0,6,0,2,1,0,0,0,15,0
00:18:56,Sylas,true,0,0,0,6,0,0,0,0,0,0,0,0
00:24:52,Akshan,false,1,0,0,3,0,3,0,8,0,0,3,0
00:16:58,Nautilus,false,0,0,0,1,0,2,0,0,0,0,4,0
00:16:24,Swain,false,0,0,0,1,0,1,0,0,0,1,0,0
00:32:39,Karthus,false,0,0,0,0,0,1,1,0,0,0,0,0
00:29:33,Caitlyn,false,0,0,0,4,0,1,3,2,0,0,4,0
00:33:41,Nautilus,true,0,0,0,9,0,3,2,12,0,0,46,1
00:25:16,Blitzcrank,false,0,0,0,0,0,0,0,0,0,0,3,1
00:23:10,Nautilus,true,1,0,0,3,0,2,2,0,0,0,10,0
00:31:06,Akshan,true,0,0,0,6,0,3,0,1,0,0,4,0
00:19:28,Akshan,true,0,0,0,0,0,0,0,13,0,0,3,0
00:25:00,Akshan,false,0,0,0,3,0,2,1,4,0,0,3,1
00:21:44,Bard,false,0,0,0,0,0,2,0,0,0,0,1,0
